.2, true
-1534.939453, 220.936142, -13315.692383
-1516.870117, 223.620850, -13281.914063
-1502.969727, 226.977051, -13260.394531
-1484.619873, 232.088089, -13229.729492
-1471.920166, 235.582611, -13202.326172
-1465.165039, 237.197861, -13177.011719
-1464.554321, 238.380035, -13143.268555
-1474.211914, 239.490021, -13114.774414
-1491.847046, 240.391479, -13090.233398
-1521.703979, 244.083084, -13059.171875
-1545.487061, 249.458237, -13038.442383
-1574.109131, 256.343628, -13016.287109
-1603.925781, 262.506653, -12990.438477
-1625.425049, 264.942810, -12964.421875
-1646.204590, 265.651672, -12933.719727
-1660.875122, 265.902496, -12905.205078
-1672.193481, 265.626068, -12868.510742
-1675.797485, 265.170959, -12838.018555
-1677.652100, 265.280457, -12807.315430
-1678.233521, 265.393524, -12775.484375
-1678.672852, 265.509766, -12742.954102
-1675.045044, 266.205505, -12701.530273
-1665.183838, 266.340332, -12671.773438
-1647.492065, 265.321259, -12643.592773
-1626.014893, 263.362396, -12620.653320
-1600.073975, 260.834442, -12595.653320
-1561.809814, 256.703278, -12556.876953
-1538.430420, 254.157410, -12534.362305
-1508.734131, 250.607452, -12505.945313
-1482.861450, 246.586655, -12481.500000
-1459.825806, 243.365204, -12459.731445
-1436.463257, 240.084778, -12437.654297
-1412.797852, 236.910110, -12416.025391
-1373.589111, 232.058380, -12382.504883
-1343.085815, 228.935959, -12360.234375
-1302.310425, 226.788666, -12341.591797
-1262.648193, 226.835373, -12334.147461
-1225.266357, 227.554337, -12336.141602
-1190.695313, 227.681183, -12346.160156
-1161.069214, 227.683929, -12368.422852
-1137.136841, 227.720352, -12395.647461
-1110.678223, 227.555542, -12429.900391
-1091.273560, 227.886246, -12457.070313
-1073.124390, 227.979889, -12483.055664
-1052.715332, 228.000305, -12512.673828
-1033.205078, 227.998550, -12539.666992
-1010.106995, 227.504318, -12567.540039
-986.007874, 227.248825, -12590.675781
-955.004028, 227.520233, -12619.520508
-931.384399, 227.516571, -12641.774414
-905.936401, 228.287216, -12667.247070
-876.688904, 228.876740, -12693.282227
-842.642883, 228.962967, -12716.444336
-818.862610, 228.872345, -12734.140625
-798.656433, 228.256210, -12750.754883
-757.242859, 227.823624, -12799.585938
-735.018921, 227.722107, -12823.747070
-711.883789, 227.785507, -12842.200195
-683.867371, 227.428726, -12861.053711
-651.119934, 226.312241, -12880.590820
-618.198730, 223.414063, -12898.006836
-581.782166, 217.572113, -12918.087891
-542.988831, 212.516266, -12939.659180
-497.937988, 212.550308, -12964.284180
-412.639008, 212.551193, -13009.644531
-401.013306, 212.545166, -13017.972656
-394.366333, 212.548096, -13035.863281
-398.211395, 212.550919, -13045.099609
-407.281921, 212.552032, -13060.203125
-415.391785, 212.546661, -13076.068359
-412.040466, 212.542892, -13097.476563
-397.903503, 212.550949, -13107.041016
-375.553864, 212.550323, -13117.160156
-347.930115, 212.546158, -13116.586914
-336.502045, 212.554169, -13100.050781
-329.972443, 212.552902, -13087.691406
-320.990112, 212.552322, -13070.150391
-310.557404, 212.550674, -13049.767578
-301.322144, 212.550385, -13031.723633
-278.742615, 212.540771, -12999.576172
-259.422882, 213.188675, -12999.079102
-242.609619, 214.568344, -12997.049805
-233.051941, 219.225510, -12993.157227
-226.722321, 221.485168, -12990.927734
-217.139404, 224.626816, -12988.072266
-206.924316, 228.651077, -12986.394531
-196.823853, 228.714188, -12987.216797
-180.087341, 228.359039, -12992.786133
-158.474304, 227.186630, -13001.166992
-137.545197, 225.950165, -13007.939453
-116.343536, 224.592224, -13013.882813
-88.329163, 222.779160, -13019.648438
-61.518127, 221.228287, -13020.237305
-27.307068, 219.780121, -13016.913086
5.725403, 218.572617, -13008.881836
42.816406, 216.824005, -12992.669922
61.701721, 215.736679, -12980.027344
86.132813, 213.600723, -12956.586914
104.747742, 211.780197, -12944.476563
105.928162, 208.157303, -12991.718750
88.187866, 206.600159, -13012.783203
83.284180, 202.832382, -13049.424805
94.709351, 201.931870, -13061.333984
120.726929, 201.968765, -13067.918945
141.914185, 202.005920, -13072.910156
149.287476, 201.972443, -13097.371094
154.548340, 201.967941, -13112.302734
152.309387, 201.871643, -13127.234375
146.919434, 201.840088, -13134.920898
