.2, true
-5169.912109, 620.801270, -8772.635742
-5175.069824, 620.858948, -8752.000977
-5180.596191, 620.906677, -8735.610352
-5189.674805, 620.900635, -8714.820313
-5217.611816, 620.453186, -8685.934570
-5249.950195, 620.428284, -8671.126953
-5321.485840, 620.430481, -8665.708984
-5343.246094, 620.429871, -8669.668945
-5359.675781, 620.427063, -8671.775391
-5380.303711, 620.433655, -8673.991211
-5417.971191, 620.592957, -8673.778320
-5438.062988, 620.842346, -8666.959961
-5459.125977, 620.257507, -8657.124023
-5489.912109, 617.179749, -8637.313477
-5507.263672, 616.530884, -8626.678711
-5541.465820, 616.536194, -8618.837891
