.2, true
-6953.646973, 292.456268, -8687.383789
-6937.515137, 294.212036, -8649.115234
-6920.035156, 296.271942, -8616.196289
-6891.882813, 298.374115, -8575.718750
-6865.396484, 300.088074, -8544.520508
-6840.318359, 301.759369, -8515.905273
-6812.294434, 304.384277, -8485.768555
-6784.535156, 307.589478, -8455.943359
-6767.134766, 309.546448, -8436.919922
-6750.029297, 311.327972, -8418.218750
-6736.928711, 312.670044, -8403.896484
-6721.964355, 313.974579, -8387.538086
-6697.077148, 314.841522, -8357.619141
-6678.439453, 314.229218, -8332.390625
-6662.870605, 313.323639, -8311.311523
-6634.200684, 310.518311, -8268.781250
-6618.209473, 308.422821, -8242.458984
-6596.191895, 303.434357, -8201.326172
-6576.245117, 293.089386, -8135.768555
-6572.498535, 287.196411, -8102.490234
-6569.864258, 282.921753, -8074.003906
-6566.860840, 279.795563, -8041.506348
-6563.162598, 277.021088, -7993.510742
-6560.864258, 277.147125, -7955.875488
-6558.368652, 277.147308, -7915.010742
-6554.627930, 277.130280, -7871.925781
-6548.086426, 277.105438, -7834.563477
-6523.474609, 279.058411, -7782.179199
-6519.962402, 279.675079, -7776.422363
-6513.130371, 281.091217, -7764.639160
-6506.417480, 282.565247, -7751.457031
-6500.248535, 283.606537, -7737.431152
-6494.928711, 283.616272, -7712.806641
-6491.871582, 283.628448, -7703.898926
-6486.531250, 283.623779, -7696.554199
-6478.248047, 283.625641, -7692.722168
-6469.222656, 283.626465, -7691.830566
-6439.971191, 284.574890, -7689.821777
-6416.912598, 285.829590, -7686.555664
-6414.827148, 285.991974, -7683.411133
-6415.636719, 286.159912, -7676.369629
-6414.939453, 286.625122, -7670.836426
-6412.746582, 287.294617, -7660.957031
-6409.919922, 287.687012, -7651.226563
-6403.478516, 287.358185, -7633.695801
-6397.202637, 286.230347, -7615.725098
-6392.802246, 285.078552, -7601.802734
-6386.323730, 283.590881, -7581.278320
-6381.119141, 282.162048, -7563.089355
-6377.312012, 280.804199, -7544.576172
-6375.535156, 279.533173, -7524.029297
-6376.978027, 278.701050, -7507.166016
-6379.695313, 277.991180, -7489.348633
-6382.090332, 277.466431, -7466.394043
-6384.425781, 277.655823, -7446.467285
-6385.625977, 278.624634, -7429.623047
-6386.588867, 280.538177, -7410.482910
-6386.286133, 282.744995, -7392.157227
-6382.092285, 285.151855, -7369.100098
-6374.063965, 286.656769, -7349.691406
-6365.226074, 287.575836, -7333.698730
-6350.143066, 287.818451, -7311.030762
-6321.419922, 281.752258, -7275.010254
-6296.401855, 278.925262, -7251.088867
-6285.892090, 278.781891, -7241.550781
-6268.818359, 279.004974, -7228.875977
-6258.621094, 279.281464, -7222.205566
-6245.468750, 279.712616, -7215.345703
-6218.801270, 281.112579, -7203.662598
-6201.953125, 282.120636, -7197.003418
-6178.216797, 283.405457, -7183.623047
-6163.551758, 284.078430, -7174.013672
-6145.786621, 284.767365, -7163.189453
-6129.891113, 285.316650, -7153.245117
-6097.583008, 286.262512, -7130.331543
-6084.018066, 286.443726, -7127.437012
-6070.268066, 286.991608, -7128.287598
-6059.813965, 287.284332, -7131.820801
-6047.623535, 287.623322, -7140.360352
-6037.590332, 287.926849, -7151.562988
-6026.327637, 288.215942, -7163.757813
-6013.823242, 288.515228, -7176.342773
-5999.281738, 288.805908, -7189.242188
-5985.863770, 288.945587, -7198.569824
-5970.043945, 288.928284, -7207.710449
-5949.962402, 288.554810, -7215.287598
-5927.436035, 288.084137, -7220.568359
-5902.626953, 288.254883, -7225.043945
-5875.719727, 289.408966, -7227.569336
-5854.287109, 290.805328, -7229.058594
-5832.522949, 292.412506, -7229.706055
-5793.481445, 295.330444, -7230.854980
-5775.074707, 296.528656, -7233.170898
-5757.708496, 297.462982, -7238.002441
-5737.506836, 298.211365, -7245.695313
-5717.903320, 298.837860, -7253.736328
-5697.710938, 299.748627, -7263.320801
-5676.607422, 301.204559, -7273.983887
-5658.527344, 302.816681, -7284.683105
-5641.982422, 304.611694, -7295.150391
-5624.471680, 306.888214, -7304.057129
-5607.079590, 309.618744, -7309.656738
-5590.999512, 312.535614, -7312.502930
-5574.645508, 315.844055, -7313.476074
-5556.528320, 319.518951, -7315.139160
-5538.005859, 322.860077, -7316.387695
-5518.981445, 325.468140, -7314.487793
-5499.946777, 327.264252, -7309.156250
-5483.856934, 328.480011, -7302.160156
-5465.428223, 329.822449, -7294.647461
-5447.256836, 331.346222, -7287.945313
-5428.654297, 332.850403, -7280.492188
-5411.145508, 334.170197, -7272.659668
-5394.858398, 335.058319, -7264.089355
-5378.639160, 335.651154, -7255.797852
-5361.039551, 335.898834, -7246.032227
-5341.427246, 335.816254, -7236.684570
-5318.807617, 335.825226, -7228.637207
-5301.497070, 336.099030, -7225.197266
-5269.694824, 336.586121, -7219.511719
-5254.432129, 336.641266, -7214.462402
-5248.599609, 336.628815, -7212.853516
-5245.149902, 336.632996, -7212.972656
-5239.176758, 336.622375, -7215.067383
-5235.185547, 336.596283, -7219.424805
-5231.685059, 336.598877, -7227.156738
-5213.839844, 337.422028, -7270.192383
-5199.567383, 338.295502, -7296.253418
-5180.329590, 338.937592, -7326.549805
-5154.546387, 339.828400, -7362.859375
-5135.036621, 340.733063, -7384.610352
-5115.721191, 341.494446, -7403.174316
-5097.219727, 341.920837, -7418.774414
-5072.346680, 342.141663, -7435.973633
-5049.414551, 342.046509, -7449.151855
-4977.906738, 344.653198, -7486.881348
-4943.469238, 347.286865, -7500.325195
-4921.883301, 349.284241, -7505.958008
-4890.749023, 353.206879, -7510.200195
-4868.087402, 356.099915, -7511.835938
-4839.608887, 359.656586, -7512.002441
-4795.297363, 364.825836, -7506.709473
-4764.492676, 368.156799, -7499.333496
-4730.799805, 371.816040, -7488.062012
-4700.578125, 375.213409, -7469.206543
-4662.638184, 379.493896, -7437.724121
-4632.464355, 382.911133, -7406.938965
-4613.227539, 385.520538, -7383.022949
-4595.153320, 390.218109, -7349.604004
-4586.096191, 395.289551, -7317.439453
-4582.854980, 398.273773, -7300.228027
-4580.003418, 402.201843, -7281.419922
-4578.632813, 406.733795, -7263.405273
-4578.328125, 410.387238, -7249.209473
-4578.176758, 414.217712, -7233.230469
-4578.050781, 417.227814, -7217.668945
-4576.979492, 419.077972, -7195.768066
-4575.113770, 418.505219, -7177.073730
-4571.139160, 417.753662, -7146.758301
-4564.203613, 417.457397, -7122.637695
-4549.189453, 417.242920, -7091.405273
-4535.437012, 417.009247, -7071.337891
-4520.045410, 416.950378, -7051.626953
-4499.950195, 417.778809, -7027.871582
-4480.658203, 419.694977, -7006.755371
-4459.395996, 422.266022, -6986.928711
-4439.521484, 424.736237, -6970.219727
-4418.542969, 427.087036, -6953.646973
-4396.161133, 428.964722, -6938.730957
-4372.821289, 430.075623, -6925.711426
-4345.756836, 430.819641, -6913.289063
-4294.335449, 431.173645, -6896.086426
-4252.859863, 431.726715, -6895.302246
-4237.422852, 431.733459, -6902.361816
-4188.500488, 430.045502, -6943.576172
-4165.895996, 427.428467, -6964.564941
-4132.660156, 423.749207, -6995.490723
-4114.559082, 422.658936, -7012.333008
-4088.922119, 422.772156, -7036.712891
-4067.270020, 423.012085, -7058.136230
-4043.261230, 422.902222, -7080.845703
-4021.659668, 423.479523, -7099.981934
-3902.362061, 427.061768, -7185.664551
-3890.947021, 426.998901, -7190.148438
-3874.571289, 426.900909, -7195.307617
-3854.898926, 426.894043, -7199.704590
-3838.484619, 426.868347, -7200.829102
-3820.355713, 426.932617, -7200.751953
-3790.692627, 426.332275, -7198.310059
-3769.621338, 423.367462, -7193.497070
-3749.714600, 420.889496, -7187.331055
-3729.287598, 418.865875, -7179.636719
-3705.916016, 417.216156, -7169.655273
-3680.541260, 416.082733, -7155.593750
-3662.096924, 415.403290, -7143.927246
-3614.642090, 413.943237, -7113.437988
-3582.983398, 413.236023, -7093.106445
-3548.166504, 412.782318, -7070.693359
-3515.825928, 412.783630, -7049.656738
-3470.318604, 413.757202, -7021.822754
-3441.369873, 415.326019, -7005.223145
-3413.500977, 417.638489, -6989.088379
-3386.171387, 420.505066, -6973.187012
-3358.301025, 423.893005, -6958.333984
-3330.475342, 427.606171, -6944.339844
-3301.137695, 431.804199, -6930.744141
-3270.911621, 436.268250, -6919.175781
-3237.356934, 441.014771, -6912.076660
-3208.767090, 444.675751, -6912.942871
-3184.024170, 447.653381, -6920.477051
-3156.321289, 450.948578, -6934.992188
-3136.928467, 453.545471, -6952.260742
-3116.147949, 457.207886, -6982.939453
-3103.772461, 460.344543, -7010.979492
-3098.919434, 462.848175, -7037.668945
-3098.626221, 464.987152, -7064.092773
-3099.047363, 466.936920, -7089.175781
-3100.263428, 468.974030, -7116.978027
-3102.016113, 470.900574, -7143.663574
-3103.970703, 473.057526, -7173.397949
-3105.358887, 475.112640, -7201.328125
-3104.948242, 477.026001, -7226.075195
-3101.716309, 479.146088, -7250.672363
-3093.422852, 481.785156, -7277.041992
-3081.449951, 483.536438, -7293.915527
-3064.247559, 485.126892, -7303.239258
-3044.459229, 487.274872, -7303.475098
-3024.865234, 490.881256, -7297.604004
-3010.410645, 494.573303, -7286.946289
-2995.848145, 498.592926, -7271.523438
-2982.833984, 502.193298, -7256.819336
-2968.615967, 506.121674, -7240.747559
-2958.910889, 508.857239, -7229.779297
-2949.816895, 511.460205, -7219.884766
-2937.231201, 514.850220, -7209.540527
-2925.606201, 517.786926, -7205.584473
-2905.901611, 521.746826, -7210.075195
-2895.230225, 523.398010, -7217.013672
-2889.730957, 524.592102, -7225.366699
-2886.398438, 526.451538, -7238.440918
-2884.917480, 528.721069, -7251.607910
-2889.549072, 533.871155, -7280.606934
-2896.121582, 537.958069, -7305.562012
-2899.580078, 540.033020, -7318.687500
-2905.174316, 543.082764, -7337.922852
-2911.951172, 546.777588, -7360.944336
-2918.659668, 550.558777, -7383.913086
-2924.628174, 555.410461, -7411.901367
-2926.309570, 559.006653, -7430.337891
-2925.068848, 562.367981, -7445.309570
-2918.971191, 566.651123, -7462.430664
-2908.360840, 569.933960, -7471.530273
-2895.953125, 572.906189, -7476.053223
-2883.715576, 575.316833, -7477.807129
-2870.866943, 577.466064, -7477.485352
-2844.800537, 580.986816, -7473.000977
-2828.575928, 582.610291, -7468.665527
-2807.493896, 584.462219, -7460.714355
-2790.275635, 585.878357, -7452.777344
-2769.371826, 587.510193, -7442.317383
-2745.649414, 589.329224, -7430.982910
-2722.238037, 591.162537, -7420.186035
-2699.260742, 593.063416, -7411.011230
-2677.646240, 595.173279, -7404.837402
-2651.126953, 598.588440, -7403.532715
-2626.118652, 602.811218, -7415.250000
-2616.201904, 605.413696, -7428.911621
-2608.905762, 608.676392, -7450.976563
-2610.168457, 613.082397, -7494.827148
-2615.601074, 614.600342, -7514.733887
-2622.235596, 616.189453, -7537.396973
-2627.146729, 617.444214, -7555.703125
-2633.315186, 619.102295, -7578.713379
-2637.564697, 620.697449, -7599.056152
-2638.903809, 622.518127, -7618.586914
-2636.880859, 625.109314, -7641.954102
-2632.211182, 627.363037, -7659.711914
-2623.926025, 630.273987, -7678.154297
-2611.866211, 633.677002, -7692.442871
-2593.579102, 638.526306, -7701.892578
-2572.577637, 643.437012, -7702.784180
-2539.145264, 651.006714, -7687.660156
-2528.121582, 653.222656, -7678.567871
-2505.194580, 657.931885, -7649.487305
-2497.643555, 659.451050, -7639.325195
-2487.436523, 661.574280, -7625.550781
-2478.241699, 663.641296, -7613.143066
-2468.085449, 666.315674, -7599.437500
-2458.299072, 669.258545, -7586.223633
-2447.375244, 672.827881, -7571.476563
-2435.908691, 676.601929, -7557.127930
-2425.610840, 679.564514, -7547.482422
-2407.901611, 683.137695, -7539.994629
-2381.756592, 684.394592, -7545.017578
-2365.035156, 684.376343, -7552.330078
-2348.394775, 684.297607, -7562.901855
-2334.993164, 685.385742, -7582.973633
-2336.267090, 686.811279, -7597.209473
-2343.535645, 688.394592, -7611.739258
-2354.522217, 690.321045, -7628.498535
-2365.342773, 692.377258, -7647.269531
-2393.402344, 699.577209, -7711.736328
-2393.897705, 702.298828, -7736.695313
-2390.559326, 704.523743, -7757.351074
-2383.390137, 707.996826, -7789.388672
-2377.197754, 710.339783, -7811.065430
-2369.391602, 712.705933, -7832.750000
-2348.393799, 716.650574, -7866.425293
-2329.965088, 718.823303, -7886.043945
-2283.800293, 725.621521, -7932.537109
-2246.634277, 728.503540, -7976.000977
-2210.869385, 727.890991, -8039.873535
-2194.573242, 726.923279, -8092.128906
-2173.261719, 723.843750, -8155.517578
-2119.743652, 708.192871, -8270.065430
-2026.393555, 699.211121, -8459.454102
-2011.516479, 695.888184, -8493.718750
-1992.949463, 690.913086, -8534.199219
-1965.749023, 682.511414, -8585.519531
-1935.258301, 675.551086, -8641.389648
-1868.105957, 672.695313, -8778.247070
-1819.248779, 678.884399, -8887.793945
-1794.894043, 681.679138, -8948.735352
-1776.209229, 679.791443, -9001.708984
-1756.610596, 676.502930, -9057.080078
-1724.702026, 673.999023, -9163.428711
-1686.998291, 661.907959, -9309.549805
-1680.444702, 659.867310, -9338.222656
-1681.961426, 659.351074, -9346.971680
-1685.832764, 659.102356, -9352.544922
-1692.519653, 658.382202, -9357.199219
-1703.388306, 657.726257, -9359.902344
-1712.294800, 657.727783, -9360.141602
