.2, true
-3067.139160, 259.196045, -5323.057129
-3037.236572, 257.741974, -5314.298828
-3004.807373, 254.260361, -5299.128418
-2971.687988, 249.634674, -5276.713379
-2942.125244, 246.067917, -5251.071289
-2917.376221, 244.555756, -5226.478027
-2879.543457, 244.352295, -5192.053223
-2834.970215, 246.246994, -5162.892578
-2781.710693, 248.348221, -5141.530762
-2757.932129, 248.469543, -5141.264160
-2722.577637, 252.024902, -5145.940430
-2703.981201, 254.363007, -5158.643555
-2643.763672, 260.314728, -5224.538574
-2623.149414, 260.172729, -5251.558594
-2609.281494, 260.546936, -5268.769531
-2588.391113, 260.546631, -5293.048340
-2569.625000, 260.546387, -5314.646973
-2551.385742, 260.546051, -5336.246094
-2534.340820, 260.283997, -5356.700684
-2512.806396, 260.215424, -5381.969727
-2494.656738, 260.374756, -5399.514648
-2438.703369, 268.330658, -5412.769043
-2433.141113, 269.216705, -5415.198730
-2423.361572, 271.305603, -5422.929688
-2416.322266, 276.876740, -5448.308594
-2414.026123, 279.818756, -5465.932617
-2412.720703, 282.301941, -5491.208984
-2407.747559, 282.441284, -5506.647461
-2395.485107, 281.873535, -5523.052246
-2378.067627, 284.280640, -5533.615723
-2358.412354, 287.492340, -5538.843262
-2339.074219, 290.954834, -5540.703125
-2319.684814, 294.452576, -5540.989746
-2295.855469, 298.461029, -5537.487793
-2277.528076, 301.337830, -5530.604004
-2255.763428, 304.689545, -5521.225586
-2223.583984, 309.517883, -5508.588379
-2200.152832, 313.188934, -5500.589844
-2177.697998, 316.796173, -5495.025879
-2154.443848, 320.507813, -5491.314453
-2100.427979, 329.179840, -5486.223145
-2067.808105, 334.516754, -5484.242188
-2033.428345, 340.597656, -5481.441895
-2011.208618, 344.975220, -5480.051758
-1982.178589, 350.146637, -5481.349609
-1951.489258, 352.141693, -5486.075195
-1923.967773, 351.318665, -5491.951660
-1894.604736, 352.296783, -5498.342285
-1868.967163, 353.910492, -5502.940918
-1840.503662, 355.652130, -5507.405273
-1813.423950, 357.203217, -5510.325195
-1790.720093, 358.221008, -5511.479004
-1763.029785, 358.836121, -5509.861816
-1739.139893, 358.878510, -5506.686035
-1710.768799, 359.144684, -5501.094238
-1648.180176, 361.189270, -5459.118652
-1639.631592, 360.959564, -5444.537109
-1626.796143, 360.920868, -5444.161621
-1611.227783, 360.751953, -5448.062500
-1593.239746, 360.922424, -5454.468750
-1572.685547, 362.077271, -5461.863281
-1544.174072, 364.664948, -5472.903809
-1519.893311, 366.938538, -5478.988770
-1483.906006, 370.471100, -5479.839844
-1455.786377, 374.313263, -5471.207520
-1432.264282, 378.568115, -5459.503906
-1382.888428, 391.659027, -5428.612305
-1360.689331, 398.528046, -5412.286133
-1334.256470, 407.285767, -5390.183594
-1292.102661, 423.733734, -5343.804199
-1277.093506, 432.217438, -5312.503418
-1267.956299, 438.271637, -5281.647461
-1260.910889, 442.319031, -5257.394043
-1251.230347, 445.528107, -5237.398926
-1235.116211, 448.557373, -5217.079590
-1156.935059, 466.641937, -5124.619629
-1139.909302, 471.621582, -5098.326660
-1114.177246, 478.670380, -5063.380859
-1090.482178, 484.209625, -5042.557617
-1060.321289, 490.166138, -5024.996582
-1030.933228, 495.971008, -5012.015137
-1003.558594, 502.156433, -4991.542480
-978.947266, 508.897705, -4965.107422
-961.530884, 515.981384, -4934.125000
-953.651917, 522.264282, -4902.407227
-947.009705, 528.608582, -4869.608398
-931.652344, 533.792236, -4843.047363
-905.348145, 539.829163, -4815.156738
-881.128723, 545.330688, -4788.492188
-860.648804, 550.303406, -4760.065918
-843.825378, 554.706604, -4733.410645
-823.656555, 559.131531, -4707.796387
-799.070984, 563.268616, -4685.686035
-770.185913, 567.801147, -4667.890137
-736.061646, 573.151978, -4650.868652
-694.331238, 580.077271, -4641.723633
-661.204773, 585.644897, -4642.500000
-631.472595, 590.767578, -4641.513184
-597.725342, 597.123108, -4636.362793
-562.450684, 603.849731, -4624.070801
-538.823853, 608.813660, -4612.164063
-513.155579, 614.390442, -4594.474121
-480.726563, 622.005432, -4557.739746
-465.088928, 624.384277, -4503.547363
-467.842834, 624.449951, -4462.171875
-465.684174, 624.450073, -4441.349121
-455.642883, 624.450317, -4422.838867
-443.203369, 624.449951, -4412.854492
-426.305878, 624.451721, -4406.506348
-408.382416, 624.451782, -4410.868652
-393.520172, 624.449341, -4437.203125
-396.014984, 624.453003, -4460.407227
-395.336823, 624.449768, -4470.839355
-384.810211, 624.684509, -4483.629395
-368.606812, 626.634827, -4497.092773
-362.114716, 629.359741, -4511.333008
-356.929291, 635.497681, -4555.616211
-359.277222, 635.498596, -4565.119141
-367.115662, 635.859985, -4584.307129
-369.581726, 637.454285, -4597.479004
-355.276855, 640.311096, -4609.236816
-334.804688, 644.948669, -4619.444336
-312.228302, 649.418579, -4631.262207
-288.121063, 653.466736, -4647.026367
-245.912750, 661.632080, -4680.493652
-228.990112, 666.058716, -4700.914551
-206.699402, 671.814697, -4734.773926
-209.427856, 676.822876, -4766.145508
-217.815308, 680.008667, -4793.884766
-230.138428, 682.806519, -4822.238770
-252.003571, 686.341492, -4859.692383
-286.745636, 689.498352, -4900.187988
-301.442352, 691.900085, -4928.463867
-293.724060, 693.907776, -4952.455566
-280.588898, 695.724854, -4974.719238
-265.179230, 697.398926, -4993.495605
-219.835999, 702.863770, -5025.410645
-193.462524, 706.021606, -5029.118164
-166.445313, 709.230713, -5027.376465
-139.883301, 712.441223, -5026.184082
-109.439209, 716.206055, -5027.072266
-88.982056, 718.772949, -5030.208008
-64.045288, 722.070740, -5038.766602
-42.859375, 724.805420, -5049.349121
-17.696228, 728.300415, -5067.708496
1.328247, 731.182434, -5084.339355
17.748291, 734.072449, -5101.526367
40.149353, 742.132751, -5149.613281
39.824646, 745.432312, -5171.360840
38.908447, 748.632629, -5193.242188
40.593933, 754.200928, -5227.085449
52.356140, 771.909058, -5314.507813
61.301422, 779.915649, -5351.905762
86.959877, 791.143616, -5406.422852
128.266083, 795.996948, -5440.944336
165.430847, 798.386597, -5448.990723
200.990204, 801.233643, -5447.686523
333.095459, 811.457581, -5429.010742
490.253113, 825.847046, -5422.400879
529.747498, 829.658875, -5421.877441
592.835510, 835.809814, -5423.581055
625.233948, 838.999084, -5427.508301
668.611328, 842.841431, -5438.841309
692.311279, 844.648682, -5451.678223
711.749634, 846.350342, -5465.229980
727.013550, 848.791077, -5483.374023
732.713562, 852.250000, -5506.797363
729.041748, 855.616943, -5528.424316
721.504333, 858.943909, -5549.459473
695.949097, 870.852661, -5624.915527
680.050537, 890.032959, -5731.208984
670.234253, 900.652466, -5787.564941
653.520874, 909.976685, -5838.059570
636.450500, 917.424011, -5876.514648
621.617554, 927.520264, -5925.335449
620.206543, 938.995056, -5978.325684
620.443237, 954.200867, -6050.415039
614.317810, 963.151794, -6101.756348
609.349854, 970.388916, -6150.822266
619.243530, 978.532715, -6202.920898
640.798462, 985.648804, -6248.275391
660.555969, 990.829773, -6280.895508
684.539551, 995.995850, -6311.890625
718.019043, 1001.965454, -6343.926758
755.723755, 1007.385071, -6371.709961
817.570129, 1015.845337, -6414.280762
843.856750, 1019.750244, -6431.135742
864.369263, 1023.965759, -6453.213867
875.395386, 1028.317749, -6479.303223
879.606079, 1035.735718, -6524.847168
871.888916, 1049.852539, -6613.743164
867.024536, 1059.536011, -6675.049805
863.104370, 1065.807617, -6715.121094
860.589966, 1071.805420, -6755.049805
860.764526, 1077.179932, -6793.300781
863.075928, 1081.874756, -6829.523438
869.789490, 1087.245117, -6874.823730
876.263306, 1091.168579, -6909.497559
881.854065, 1095.800415, -6952.002930
880.654724, 1099.089844, -6982.149902
876.377075, 1101.556641, -7005.583496
869.591187, 1103.650513, -7027.507324
855.553711, 1106.231812, -7056.021484
822.947571, 1109.082886, -7068.892090
797.711548, 1110.296265, -7063.812012
766.006287, 1114.491821, -7036.146973
760.479248, 1117.220581, -7008.297363
757.331543, 1121.034912, -6968.043457
753.402100, 1124.932007, -6928.037598
752.116394, 1128.156250, -6894.281738
750.877258, 1131.896240, -6854.875977
747.894531, 1134.975830, -6822.618652
740.072388, 1138.028564, -6789.484863
717.045044, 1143.591187, -6733.098145
688.720398, 1147.961792, -6719.236816
653.595154, 1153.148438, -6730.216797
635.694946, 1163.089233, -6792.570801
636.511230, 1168.548706, -6834.580566
637.261780, 1174.318848, -6874.734375
638.492859, 1181.273071, -6914.969727
641.055603, 1189.765259, -6960.677246
643.946838, 1196.354614, -6999.986328
