.2, true
10511.466797, 243.642532, -6972.654785
10529.631836, 245.305145, -6921.975586
10545.708984, 246.269928, -6877.122559
10560.556641, 246.919922, -6835.702637
10573.886719, 247.390320, -6798.511230
10588.951172, 247.832901, -6756.479492
10622.023438, 247.555786, -6655.686523
10627.604492, 248.034256, -6642.853516
10637.275391, 248.153183, -6640.376953
10662.783203, 248.050323, -6645.107422
10693.280273, 247.910370, -6652.884277
10745.589844, 245.162277, -6665.805176
10812.147461, 237.393326, -6674.521973
10878.438477, 230.051834, -6677.604004
10923.670898, 225.728226, -6670.409180
10966.040039, 221.288559, -6653.138672
11017.896484, 215.063431, -6614.911133
11104.335938, 207.223312, -6536.636719
11156.785156, 207.142899, -6492.260742
11192.502930, 208.199448, -6465.861328
11236.676758, 210.919022, -6438.042969
11300.112305, 212.421463, -6414.936035
11353.750977, 212.494949, -6411.578125
11410.725586, 213.621765, -6412.722656
11454.076172, 213.944366, -6417.104004
11470.244141, 213.959534, -6416.082520
11487.868164, 213.750931, -6407.888184
11505.868164, 213.216263, -6386.942871
11515.320313, 212.533966, -6362.242676
11515.981445, 211.613739, -6335.322754
11504.382813, 210.498474, -6302.404785
11476.420898, 209.122910, -6256.695801
11461.239258, 208.566635, -6222.908203
11451.237305, 208.415726, -6184.398438
11446.375000, 208.543640, -6142.366211
11438.675781, 210.272614, -6065.642578
11413.737305, 212.046402, -5979.020020
11388.749023, 211.081436, -5947.332520
11339.799805, 211.393219, -5916.105957
11283.159180, 214.749191, -5903.449707
11237.950195, 219.114426, -5903.018555
11166.802734, 227.296341, -5908.438477
11121.362305, 232.931183, -5915.351563
11068.797852, 238.688736, -5928.268555
11021.360352, 244.687851, -5947.950684
10954.234375, 257.632629, -5997.410645
10928.597656, 261.240173, -6017.939453
10899.209961, 262.982910, -6039.122070
10889.337891, 263.036804, -6043.687988
10882.497070, 263.034363, -6043.898926
10869.133789, 263.039795, -6035.229492
10848.436523, 263.045868, -6026.727051
10810.883789, 259.471863, -6018.371582
10768.325195, 256.365051, -6005.839355
10728.917969, 256.456940, -5987.441895
10690.044922, 256.455322, -5957.827637
10657.126953, 256.455902, -5923.561035
10626.166016, 254.142899, -5884.429199
10598.757813, 250.447800, -5841.398926
10565.628906, 245.094391, -5792.401367
10507.178711, 236.564316, -5711.702637
10483.791992, 232.829620, -5672.146484
10459.734375, 226.686218, -5615.800781
10446.337891, 220.845062, -5560.382813
10437.775391, 217.860077, -5507.677246
10434.684570, 216.119598, -5461.562500
10434.936523, 214.767975, -5417.702148
10438.949219, 213.708374, -5372.502930
10449.211914, 212.944626, -5328.176270
10462.810547, 212.696320, -5288.062012
10477.309570, 212.853607, -5254.702148
10496.153320, 212.979782, -5237.223633
10517.151367, 211.675583, -5219.983887
10530.070313, 210.547470, -5213.799805
10538.806641, 206.867081, -5209.562988
10546.693359, 203.942596, -5206.029785
10563.690430, 203.089905, -5198.914063
10584.146484, 203.669449, -5192.188965
10639.683594, 204.427811, -5172.505859
10679.425781, 204.287781, -5156.169922
10724.386719, 204.933594, -5134.608398
10765.829102, 206.080795, -5086.207031
10788.307617, 208.021057, -5075.815430
10817.202148, 209.339386, -5066.729004
10842.500000, 212.401688, -5035.830078
10861.881836, 213.845978, -5018.529297
10876.314453, 214.338287, -5006.512207
10900.825195, 212.344955, -4992.141113
10923.967773, 210.232513, -4972.018555
10948.900391, 206.442657, -4954.372070
10973.232422, 204.468338, -4932.627441
11012.685547, 203.309235, -4901.234863
11052.164063, 202.598938, -4873.637695
11098.770508, 202.152390, -4844.225586
11137.663086, 203.028641, -4821.423828
11177.695313, 202.726654, -4794.034180
11232.372070, 202.606232, -4784.730957
11272.472656, 203.036255, -4785.190918
11312.869141, 202.599686, -4789.652344
11355.318359, 202.288315, -4799.911621
11384.023438, 202.539536, -4813.480469
11413.836914, 203.072510, -4834.340332
11442.191406, 203.409607, -4875.120117
