.2, true
-6553.207520, 239.504242, 9517.391602
-6455.218262, 239.670258, 9478.238281
-6375.483398, 236.570740, 9449.447266
-6322.390625, 233.332657, 9426.914063
-6265.720215, 230.261215, 9405.540039
-6211.695313, 228.698441, 9396.030273
-6165.118164, 227.911835, 9403.633789
-6126.126953, 228.692307, 9431.871094
-6103.842773, 228.555878, 9437.307617
-6074.017090, 228.512848, 9434.668945
-6013.569336, 225.109833, 9447.567383
-5932.226563, 217.148300, 9458.515625
-5864.079102, 213.357941, 9462.518555
-5707.269043, 205.131393, 9472.785156
-5660.948730, 205.215302, 9473.338867
-5615.152832, 215.227310, 9467.538086
-5557.949219, 225.441086, 9459.403320
-5520.457520, 228.240616, 9451.311523
-5479.020020, 228.028198, 9429.385742
-5438.333984, 227.233627, 9392.481445
-5418.689941, 227.399933, 9345.429688
-5415.486328, 228.583725, 9280.260742
-5421.758301, 229.621384, 9226.698242
-5419.928711, 230.353149, 9164.556641
-5401.027344, 230.194031, 9118.205078
-5370.928711, 225.577942, 9084.609375
-5330.664551, 219.887268, 9067.708984
-5297.664551, 216.149887, 9068.790039
-5247.057617, 213.562683, 9084.082031
-5064.352539, 206.720169, 9144.337891
-4936.108398, 205.420776, 9185.761719
-4888.500977, 205.112320, 9213.802734
-4833.105957, 211.595963, 9265.521484
-4810.083008, 213.089676, 9281.305664
-4775.841797, 212.775055, 9286.950195
-4641.765625, 206.133026, 9300.818359
-4611.633789, 205.137634, 9304.652344
-4577.713379, 205.718552, 9318.700195
-4554.952637, 206.901321, 9348.282227
-4537.069336, 209.321899, 9383.199219
-4512.224609, 210.948181, 9409.634766
-4467.138184, 212.584854, 9435.354492
-4357.079102, 213.220490, 9477.021484
-4251.276855, 213.227905, 9518.008789
-4197.881348, 212.770493, 9536.843750
-4144.164063, 209.908875, 9537.041992
-4039.069580, 204.740372, 9537.844727
-3961.149902, 203.037827, 9557.126953
-3921.204102, 204.697021, 9588.916992
-3873.276611, 205.403824, 9644.311523
-3816.543457, 205.360031, 9683.410156
-3737.260010, 204.852234, 9695.438477
-3664.829590, 204.944931, 9667.142578
-3645.391846, 205.203445, 9648.717773
-3615.717529, 206.401657, 9600.127930
-3583.296631, 206.560654, 9537.973633
-3547.892334, 203.981125, 9490.661133
-3505.367676, 202.954727, 9455.083984
-3453.207275, 202.570496, 9411.691406
-3407.947510, 209.797760, 9365.609375
-3379.470215, 211.005920, 9334.213867
-3270.133545, 211.039902, 9217.900391
-3203.367188, 214.074310, 9141.590820
-3186.964355, 215.284454, 9103.346680
-3136.780518, 217.392410, 9011.649414
-3124.507080, 214.576355, 8970.484375
-3102.336914, 209.262070, 8907.949219
-3083.108643, 209.315125, 8885.954102
-3053.859131, 209.371704, 8866.439453
-2961.683594, 209.488327, 8814.552734
-2861.238281, 209.491516, 8757.199219
-2811.816162, 207.156448, 8730.655273
-2735.356934, 206.901215, 8703.635742
-2664.233887, 206.950790, 8695.833984
-2567.998535, 207.176453, 8742.462891
-2501.768799, 207.859482, 8822.952148
-2471.565674, 213.010986, 8866.784180
-2443.909668, 215.303192, 8900.087891
-2363.121094, 215.480057, 8997.783203
-2284.586426, 215.170685, 9094.953125
-2243.533203, 214.264847, 9141.007813
-2187.954346, 210.305649, 9181.536133
-2112.496582, 210.123199, 9208.776367
-2046.354248, 214.323135, 9229.933594
-1983.541016, 227.494232, 9262.041992
-1932.906860, 235.502945, 9300.759766
-1844.552246, 236.121017, 9363.901367
-1742.456543, 236.060867, 9435.915039
-1682.673096, 234.878143, 9479.409180
-1616.480103, 230.677444, 9540.006836
-1569.368042, 230.190079, 9609.465820
-1535.906738, 232.009155, 9683.398438
-1484.048340, 254.517151, 9824.050781
-1437.388794, 261.011871, 9911.797852
-1403.640015, 260.327972, 9956.194336
-1384.691895, 260.343536, 9966.334961
-1357.217529, 260.462372, 9969.245117
-1327.143921, 261.632782, 9959.153320
-1289.236938, 263.710236, 9941.243164
-1247.228394, 265.084991, 9931.467773
-1200.577393, 271.992462, 9901.421875
-1159.317627, 279.412506, 9863.078125
-1108.722290, 279.930481, 9846.123047
-1049.700562, 275.048523, 9848.099609
-1031.484131, 274.467529, 9844.333008
-1012.098083, 272.887177, 9824.845703
-1002.271240, 265.796112, 9767.471680
-994.857117, 252.903610, 9700.710938
-996.942139, 250.038986, 9621.612305
-1000.595276, 250.226852, 9548.278320
-999.817688, 250.207748, 9485.496094
-1000.980774, 250.199844, 9434.583008
-1002.636414, 255.073044, 9395.450195
