.2, true
1873.202759, 267.551941, -7104.358398
1878.320557, 255.548553, -7146.222168
1919.501343, 239.559875, -7247.061035
1923.562378, 239.605927, -7269.260254
1915.661743, 239.765900, -7295.460938
1897.300659, 240.733032, -7358.536621
1841.350098, 244.712860, -7630.967285
1823.562744, 249.625809, -7688.259277
1790.962891, 251.983917, -7744.800781
1755.814575, 253.470764, -7796.439941
1717.610474, 255.214111, -7855.506348
1690.523071, 257.105072, -7902.772461
1667.013916, 262.006287, -7968.429199
1652.920654, 265.079315, -8015.715332
1629.146362, 263.985657, -8056.680664
1583.988892, 256.930634, -8124.603516
1583.143433, 250.183548, -8207.249023
1570.288940, 249.818008, -8228.158203
1552.937256, 253.813492, -8264.017578
1546.144653, 257.423126, -8296.008789
1548.387695, 262.110596, -8350.499023
1559.489868, 265.043732, -8419.326172
1571.022583, 267.707001, -8487.531250
1589.847656, 274.479645, -8593.627930
1618.731079, 296.006622, -8731.659180
1630.968018, 304.756744, -8777.384766
1644.074097, 312.086456, -8819.594727
1659.018433, 318.216644, -8859.478516
1673.287842, 321.647064, -8897.388672
1689.813721, 317.856079, -9045.714844
1701.014648, 317.951874, -9504.034180
1701.898682, 317.951477, -9535.960938
1703.882935, 317.951843, -9607.631836
1705.587891, 317.409668, -9669.204102
1706.026978, 320.144531, -9717.561523
1700.914429, 324.510315, -9792.677734
1691.098145, 323.400604, -9840.923828
1675.283813, 320.804840, -9898.471680
1657.807007, 316.542938, -9953.016602
1637.348755, 309.501190, -10005.375000
1616.750977, 300.998199, -10044.353516
1588.157593, 288.791290, -10089.549805
1564.073120, 279.152863, -10124.913086
1527.022339, 266.906250, -10177.609375
1490.619019, 258.412994, -10225.747070
1457.298096, 252.267532, -10266.290039
1422.131836, 246.728119, -10305.048828
1384.815674, 241.519440, -10343.647461
1349.754028, 236.803482, -10383.862305
1260.203735, 225.819412, -10507.530273
1243.708618, 225.031448, -10548.192383
1229.066162, 225.035034, -10594.416016
1199.520508, 228.752228, -10728.623047
1187.928345, 230.346252, -10787.816406
1178.581055, 230.565338, -10820.054688
1152.371460, 230.400711, -10879.920898
1122.237061, 230.207184, -10895.371094
1101.362549, 229.676239, -10891.048828
1076.542480, 228.657822, -10884.710938
1049.751709, 227.160263, -10889.415039
1031.697998, 225.695755, -10906.294922
1014.860352, 224.370682, -10931.830078
959.828003, 217.176163, -10988.730469
932.500793, 217.516312, -10993.487305
894.282532, 218.466858, -10988.061523
857.156616, 219.085220, -10962.606445
834.081909, 219.457977, -10929.805664
804.048523, 218.325363, -10900.000977
752.247437, 217.476471, -10887.916992
643.068054, 217.765945, -10866.956055
595.910095, 218.027420, -10859.909180
538.231812, 220.299164, -10856.446289
496.190338, 224.174423, -10856.864258
448.985840, 229.343750, -10862.193359
394.999023, 235.020691, -10877.242188
350.505005, 241.242981, -10893.907227
313.091492, 247.182205, -10910.098633
264.675354, 256.270477, -10935.010742
235.679016, 261.703613, -10948.415039
192.072876, 268.694611, -10960.722656
150.445557, 273.879456, -10960.328125
117.228943, 277.056885, -10942.050781
95.591980, 280.105286, -10911.795898
87.056091, 282.528717, -10881.110352
122.653442, 293.174133, -10798.025391
159.037659, 306.361511, -10748.058594
186.007996, 318.502258, -10711.458984
208.917480, 330.365906, -10676.278320
236.672485, 346.086639, -10627.901367
255.227356, 356.778198, -10584.749023
317.429016, 380.183533, -10430.994141
365.441223, 388.115570, -10364.137695
415.181091, 394.870514, -10312.733398
496.265472, 404.194519, -10258.554688
554.374268, 408.358917, -10228.603516
621.584534, 414.221039, -10200.979492
725.504517, 424.358612, -10158.977539
884.220947, 439.437683, -10093.234375
933.945251, 445.297211, -10070.369141
976.609253, 448.601837, -10050.748047
1036.953979, 451.861481, -10021.573242
1061.306885, 452.856323, -10006.914063
1084.555176, 453.648926, -9982.809570
1086.925171, 454.153381, -9953.514648
1046.952393, 454.610199, -9923.444336
1004.456421, 456.850983, -9927.114258
961.510193, 460.362732, -9938.355469
926.741272, 464.461395, -9951.369141
893.107178, 469.550262, -9967.995117
861.941650, 473.182861, -9987.424805
795.251709, 476.744812, -10007.787109
786.562073, 476.780182, -10003.722656
780.349976, 476.311981, -9975.552734
784.251465, 478.439575, -9956.297852
798.788574, 482.707428, -9933.671875
905.538330, 503.573792, -9816.877930
937.241333, 502.792480, -9786.333984
967.247803, 501.845673, -9758.775391
996.840576, 500.494659, -9736.026367
1093.359741, 497.957336, -9699.343750
1167.080322, 498.653198, -9677.299805
1285.683228, 498.653351, -9643.549805
1542.513916, 498.652832, -9572.736328
1606.104248, 498.652863, -9555.672852
1825.865234, 498.653809, -9496.045898
1872.899658, 498.653748, -9482.788086
1957.502930, 498.628204, -9458.941406
2029.762939, 497.956512, -9439.129883
2073.146240, 497.956909, -9431.075195
2114.903809, 497.956024, -9426.199219
2157.109619, 497.956848, -9423.874023
2212.052246, 498.120422, -9426.140625
2246.154053, 498.097748, -9432.733398
2279.793945, 498.914368, -9451.749023
2319.708008, 502.537598, -9489.774414
2395.161133, 515.704346, -9563.984375
2438.055176, 527.055603, -9602.209961
2506.921387, 553.868103, -9664.458984
2543.252930, 567.799866, -9696.291016
2578.745605, 580.868164, -9729.326172
2608.614746, 590.521851, -9759.273438
2633.684570, 599.287476, -9786.434570
2662.877441, 610.797241, -9818.075195
2686.851563, 619.271362, -9845.617188
2710.096436, 628.283936, -9873.735352
2773.309082, 648.603333, -9956.788086
2796.195801, 656.419312, -9982.210938
2825.742676, 665.900208, -10011.571289
2852.476074, 669.239563, -10034.624023
2886.062500, 674.670654, -10056.072266
2917.475342, 678.319214, -10062.292969
2935.447998, 679.115540, -10051.721680
2949.910400, 679.203552, -10035.234375
2976.537354, 679.004395, -10027.533203
3003.689453, 678.877502, -10030.242188
3019.866455, 678.844421, -10039.751953
3021.179932, 678.795349, -10059.596680
