.2, true
83.385437, 1061.878296, -9245.583984
91.891510, 1065.038452, -9236.607422
98.787888, 1067.334106, -9230.958984
109.766129, 1070.712402, -9224.007813
120.419800, 1073.603638, -9219.793945
139.263275, 1078.310303, -9213.601563
158.792175, 1082.824219, -9206.384766
174.917908, 1086.163208, -9201.814453
190.527573, 1089.031982, -9197.829102
204.194733, 1091.291382, -9193.745117
220.991119, 1093.706299, -9187.212891
238.831726, 1095.516113, -9176.275391
253.091705, 1095.910034, -9162.316406
289.789856, 1098.067871, -9122.250977
303.609131, 1099.819824, -9104.322266
317.016296, 1104.169189, -9071.282227
320.711609, 1107.878174, -9042.078125
319.656708, 1109.598145, -9018.402344
314.529388, 1110.486206, -8991.761719
307.295349, 1110.732300, -8969.416992
276.567719, 1113.110962, -8927.834961
248.248169, 1116.547852, -8922.538086
219.748657, 1119.906128, -8940.028320
208.856079, 1120.620605, -8955.792969
192.954819, 1121.403442, -8968.064453
170.977722, 1122.221436, -8975.216797
163.813141, 1122.266235, -8972.855469
157.338196, 1122.313599, -8968.267578
146.568390, 1122.333496, -8958.066406
