.2, true
-10481.889648, 281.104156, 6892.980957
-10534.723633, 282.542206, 6872.138184
-10588.438477, 283.878113, 6859.722656
-10647.666992, 285.338379, 6841.191895
-10701.799805, 287.408722, 6806.467285
-10748.518555, 289.463562, 6762.020996
-10841.804688, 290.258118, 6657.548828
-10863.862305, 289.978333, 6630.294434
-10923.728516, 286.719055, 6587.062988
-10954.924805, 284.514191, 6579.794434
-11000.210938, 281.036713, 6580.949219
-11043.143555, 278.306335, 6592.736816
-11102.359375, 273.533966, 6620.573242
-11184.333008, 261.917328, 6673.488281
-11263.442383, 253.994415, 6711.263672
-11307.997070, 250.082932, 6723.320801
-11390.850586, 241.830154, 6729.170898
-11468.080078, 234.668701, 6713.060547
-11528.768555, 229.120865, 6690.028809
-11591.648438, 226.269333, 6675.224609
-11655.893555, 225.765778, 6657.857422
-11684.368164, 224.856125, 6640.287598
-11720.020508, 223.813324, 6611.152344
-11871.366211, 209.500229, 6412.491211
-11883.540039, 207.025238, 6386.286133
-11894.875000, 206.286118, 6342.083008
-11895.636719, 206.144485, 6315.324707
-11888.841797, 205.326645, 6254.534180
-11877.650391, 205.365692, 6204.521484
-11857.487305, 205.001328, 6161.626465
-11848.594727, 205.192413, 6122.882324
-11850.375977, 205.229828, 6108.861816
-11862.193359, 205.294281, 6098.406250
-11875.687500, 205.510559, 6099.178711
-11905.068359, 206.085602, 6095.267578
-11932.364258, 206.289886, 6069.942871
-11965.612305, 206.359985, 6011.728516
-11987.816406, 206.395828, 5974.008301
-12012.316406, 206.376007, 5922.972656
-12015.843750, 206.241913, 5868.338379
